id,domain,project_name,user_story
191,Finance/Banking,Apache Fineract,"As a loan administrator,
I want to add, waive, reverse, and adjust loan charges with locale-aware dates and accrual handling,
So that loan balances, repayment schedules, and accounting entries remain accurate across charge, waiver, bounce, and payoff scenarios.

Acceptance Criteria:
- A processing charge can be added to a disbursed loan using locale-specific date formats in English and German.
- A 10% processing charge on a 6000 EUR loan is calculated as 600 EUR and added successfully to the loan.
- After adding the processing charge, the loan can still be paid off and closed with zero outstanding balance and all obligations met.
- An NSF fee can be added after the maturity date of a loan when a repayment bounces, and the loan can still be closed with zero outstanding balance after a corrected repayment.
- An NSF fee can be added after maturity on a loan with an N+1 scenario caused by chargeback, and the loan can still be closed with zero outstanding balance after repayment correction.
- An NSF fee added after maturity can be waived, reducing the outstanding balance accordingly.
- A waived NSF fee can be unwaived, restoring the outstanding balance accordingly.
- After waiver reversal, the loan can still be paid off and closed with all obligations met.
- Adding an NSF fee increases the loan outstanding amount and creates the expected accrual transaction.
- Running the periodic accrual job updates the repayment schedule to reflect the NSF fee in the correct period totals and outstanding amounts.
- The loan charges tab shows the NSF fee as a penalty charge with correct due, paid, waived, and outstanding values.
- The loan transactions tab records disbursement, accrual, and charge adjustment transactions with correct amounts and balances.
- The accounting journal entries for disbursement are created correctly for the loans receivable and suspense/clearing accounts.
- The accounting journal entries for accrual are created correctly for interest/fee receivable and fee income accounts.
- A charge adjustment can be made against the last NSF fee charge using a specified transaction amount and external ID.
- After a charge adjustment, the loan outstanding amount is reduced correctly.
- Running the periodic accrual job after a charge adjustment updates the repayment schedule totals, paid amounts, in-advance amounts, and outstanding amounts correctly.
- The loan charges tab reflects partial payment against the NSF fee after charge adjustment.
- The loan transactions tab records the charge adjustment transaction with the correct amount and fee allocation."
192,Finance/Banking,Apache Fineract,"As a product owner,
I want to allow capitalized income transactions on progressive loans, including multidisbursement and down payment cases, while validating them against the approved loan amount,
So that loan balances, repayment schedules, accounting entries, and payoff behavior remain accurate and compliant.

Acceptance Criteria:
- A capitalized income transaction can be added to an active progressive loan after disbursement.
- For a progressive loan with down payment, adding capitalized income updates the repayment schedule to reflect the down payment, the capitalized income amount, and the revised outstanding balance.
- For a progressive loan with down payment, the capitalized income transaction is recorded in the loan transactions tab with the correct amount, principal allocation, loan balance, and non-reverted status.
- For a capitalized income transaction, the system creates the correct journal entries: debit Loans Receivable and credit Deferred Capitalized Income for the transaction amount.
- For a capitalized income transaction, the Deferred Capitalized Income ledger reflects the correct amount as unrecognized capitalized income.
- A loan can be paid off after capitalized income is added, and the loan closes with zero outstanding balance and all installment obligations met.
- For a progressive loan without down payment, adding capitalized income after disbursement recalculates the repayment schedule using the capitalized income amount and the loan’s interest rules.
- For a progressive loan without down payment, the repayment schedule reflects the correct principal due, interest due, total due, and outstanding balance after capitalized income is added.
- For a progressive loan without down payment, the capitalized income transaction is recorded in the loan transactions tab with the correct amount, principal allocation, loan balance, and non-reverted status.
- For a multidisbursement progressive loan, capitalized income can be added after multiple disbursements and the repayment schedule is recalculated across all periods.
- For a multidisbursement progressive loan, the repayment schedule reflects each disbursement and the capitalized income transaction in the correct chronological order.
- For a multidisbursement progressive loan, the total principal due remains equal to the approved loan amount and the total interest/outstanding amounts are recalculated correctly after capitalized income is added.
- For a multidisbursement progressive loan, the capitalized income transaction is recorded in the loan transactions tab with the correct amount, principal allocation, loan balance, and non-reverted status.
- For a multidisbursement progressive loan, the capitalized income transaction creates the correct journal entries: debit Loans Receivable and credit Deferred Capitalized Income for the transaction amount.
- Capitalized income cannot exceed the approved loan amount.
- When a capitalized income amount exceeds the approved amount, the system forbids the transaction and returns a validation error.
- A loan remains payable and can still be closed successfully after a forbidden capitalized income attempt, with zero outstanding balance and all installment obligations met."
193,Finance/Banking,Apache Fineract,"As a loan servicing user,
I want to write off loans and have the system enforce correct transaction and accounting behavior afterward,
So that written-off loans are closed correctly and no invalid repayments, reversals, or duplicate accounting entries can be posted.

Acceptance Criteria:
- A loan can be written off after disbursement and partial repayment, and its status becomes `CLOSED_WRITTEN_OFF`.
- When a loan is written off, the loan transactions tab records a `Close (as written-off)` transaction on the write-off date with the expected allocation of principal, interest, fees, penalties, and resulting zero loan balance.
- After a loan has been written off, undoing a repayment transaction made before the write-off is rejected with HTTP 403 and the message `update not allowed as loan status is written off`.
- After a loan has been written off, posting a backdated repayment transaction dated before the write-off is rejected.
- After a loan has been written off, undoing the write-off transaction itself is rejected with HTTP 403 and the message `update not allowed as loan status is written off`.
- If a loan was already charged off before write-off, the write-off does not duplicate accounting journal entries.
- For a charged-off loan that is later written off, the write-off transaction posts the expected journal entries to reverse receivables and recognize the written-off amount.
- If a loan was not charged off before write-off, the write-off transaction posts the expected journal entries without duplicating charge-off entries.
- For a progressive loan that was already charged off, a subsequent write-off does not duplicate accounting journal entries.
- For a progressive loan that was not charged off before write-off, the write-off transaction posts the expected journal entries for loans receivable, interest/fee receivable, and written-off expense."
194,Finance/Banking,Apache Fineract,"As a product owner,
I want to support merchant-issued refund transactions on loans with correct repayment schedule recalculation, transaction replay/reversal handling, and optional interest refund calculation,
So that loan balances, accruals, and overpayment status remain accurate after refunds and related adjustments.

Acceptance Criteria:
- A merchant-issued refund can be posted against an active loan using a system-generated idempotency key.
- When a merchant-issued refund is posted after prior repayments, the loan transaction history must reflect the refund and any required replay/reversal of affected transactions.
- If a repayment is undone after a merchant-issued refund, the loan must recalculate correctly and may become overpaid.
- When a due-date fee such as an NSF fee is added after a merchant-issued refund, the loan transaction history and overpaid amount must update accordingly.
- The loan status must become OVERPAID when the refund and related adjustments result in a negative outstanding balance.
- Merchant-issued refund processing must support penalty charges and interest recalculation, including accrual activity entries and replayed transactions.
- Merchant-issued refund processing must correctly handle loans where the last installment principal has been updated to null, for both 360/30 and Actual/Actual interest calculation conventions.
- Merchant-issued refund processing must work after charge-off and still allow refund posting on the charged-off loan.
- The future installment allocation rule for merchant-issued refund transactions must be configurable per loan product, including LAST_INSTALLMENT and NEXT_INSTALLMENT.
- When interest refund calculation is disabled, posting a merchant-issued refund must not create an Interest Refund transaction.
- When interest refund calculation is enabled, posting a merchant-issued refund must create an Interest Refund transaction.
- When interest refund calculation is disabled, the repayment schedule must be recalculated without refunding interest, and the loan transaction tab must show only the merchant-issued refund principal allocation.
- When interest refund calculation is enabled, the repayment schedule must be recalculated to include refunded interest, and the loan transaction tab must show the Interest Refund transaction alongside the merchant-issued refund."
195,Finance/Banking,Apache Fineract,"As a loan officer,
I want the loan repayment schedule to be recalculated correctly when a progressive declining-balance loan receives a second disbursement on a due date,
So that the repayment plan, accrued interest, and transaction history remain accurate with or without interest recalculation enabled.

Acceptance Criteria:
- A progressive loan with declining-balance interest, same-as-repayment-period interest calculation, equal installments, and advanced payment allocation can be created, approved, and partially disbursed.
- After the initial disbursement and COB run, the repayment schedule is generated with 3 periods and the expected principal, interest, due, and outstanding amounts.
- The total row of the repayment schedule reflects the correct summed principal, interest, due, and outstanding amounts after the initial disbursement.
- The loan transactions tab records the initial disbursement correctly.
- When a second disbursement is made on the first installment due date and COB is run, the repayment schedule is recalculated to include the additional disbursement.
- After the second disbursement, the repayment schedule shows the updated balances, principal due, interest, due, and outstanding amounts for all affected periods.
- The total row is updated to reflect the increased principal and interest totals after the second disbursement.
- The loan transactions tab records the second disbursement correctly.
- Daily accrual transactions are generated between disbursements and are reflected in the loan transactions tab.
- The repayment schedule recalculation behaves correctly when interest recalculation is enabled.
- The repayment schedule recalculation behaves correctly when interest recalculation is disabled."
196,Finance/Banking,Apache Fineract,"As an admin,
I want to run and manage the Working Capital Close of Business job alongside the standard Loan COB job,
So that working capital loans are processed correctly each business day without interfering with other COB processing.

Acceptance Criteria:
- The Working Capital COB business job is registered as `WORKING_CAPITAL_LOAN_CLOSE_OF_BUSINESS`.
- The Working Capital COB business job is configured with the default business steps in this order:
  - `DUMMY_BUSINESS_STEP`
  - `WC_DELINQUENCY_RANGE_SCHEDULE`
  - `WC_LOAN_DELINQUENCY_CLASSIFICATION`
  - `WC_BREACH_SCHEDULE`
  - `WC_NEAR_BREACH_EVALUATION`
  - `WC_DISCOUNT_FEE_AMORTIZATION`
- The scheduler job `WC_COB` has display name `Working Capital Loan COB`.
- The scheduler job `WC_COB` is inactive by default.
- The standard Loan COB job and the Working Capital COB job can coexist in the configured business jobs list.
- Running the Working Capital COB job and the standard Loan COB job on the same business date does not interfere with each other.
- Running the Working Capital COB job on consecutive business dates updates processing correctly across dates.
- Running the Working Capital COB job updates `lastClosedBusinessDate` for active working capital loans to the previous business date.
- Running the Working Capital COB job updates multiple active working capital loans in a single run.
- Running the Working Capital COB job on a later business date advances `lastClosedBusinessDate` accordingly and increments loan version.
- Running the Working Capital COB job twice on the same business date does not reprocess already closed loans.
- Loans with status `CLOSED_OBLIGATIONS_MET` are skipped by the Working Capital COB job.
- Loans with eligible statuses such as `SUBMITTED_AND_PENDING_APPROVAL` and `APPROVED` are processed by the Working Capital COB job.
- Loans with transfer statuses such as `TRANSFER_IN_PROGRESS` and `TRANSFER_ON_HOLD` are processed by the Working Capital COB job.
- Loans already closed for the current business date are not reprocessed and their version remains unchanged.
- A loan exactly one day behind the current business date is advanced to the current prior business date.
- After the Working Capital COB job completes, processed loans have no remaining account locks.
- The Working Capital COB job can process a batch of 10 loans successfully.
- The Working Capital COB job increments loan version after processing.
- In a mixed batch, eligible loans are processed and ineligible loans are skipped.
- The inline COB job for Working Capital Loan processes a single loan and releases locks.
- The inline COB job for all Working Capital Loans processes multiple loans in one request.
- Inline COB and batch Working Capital COB can coexist and continue processing across business dates.
- Inline COB advances `lastClosedBusinessDate` across consecutive business dates.
- Inline COB advances `lastClosedBusinessDate` correctly when business dates are skipped.
- Working Capital COB catch-up advances `lastClosedBusinessDate` across skipped business dates until the current business date.
- Working Capital COB catch-up does not change loans that are already up to date.
- Orphaned locks can be removed from a loan already processed for that COB date without error."
197,Finance/Banking,Apache Fineract,"As a loan officer,
I want installment fee charges to be correctly calculated and allocated in progressive loans with daily interest recalculation and advanced payment allocation,
So that repayments, early repayments, payoffs, reversals, and journal entries are accurately reflected in the loan schedule and accounting.

Acceptance Criteria:
- A progressive loan with a flat installment fee charge, daily interest recalculation, and advanced payment allocation can be created, approved, and disbursed successfully.
- Upon disbursement, the repayment schedule is generated with 6 installments, including correct principal, interest, fee, due, and outstanding amounts for each period.
- The loan charges tab shows the installment flat fee as a non-penalty charge with the correct total due amount and outstanding balance.
- The loan transactions tab records the disbursement transaction with the correct amount and loan balance.
- When a scheduled repayment is made on the installment due date, the repayment is allocated correctly across principal, interest, and fees.
- After a scheduled repayment, the repayment schedule updates the paid installment, remaining outstanding amounts, and total paid/outstanding balances correctly.
- After a scheduled repayment, the loan charges tab updates the paid and outstanding fee amounts correctly.
- The repayment transaction creates the correct journal entries for principal, interest/fee receivable, and suspense/clearing accounts.
- When a repayment is undone, the repayment schedule, totals, loan transactions, and loan charges revert to their pre-repayment state.
- When a repayment is undone, the reversal journal entries are created correctly.
- When a loan payoff is made after a repayment, the loan is closed with zero outstanding balance and all installment obligations met.
- When an early repayment is made before the first installment due date, the repayment is allocated correctly across principal, interest, and fees based on advanced payment allocation.
- After an early repayment, the repayment schedule reflects the installment as paid in advance and updates outstanding balances correctly."
198,Finance/Banking,Apache Fineract,"As a [loan operations admin],
I want to create and retrieve asset externalization requests for active loans using either loan ID or loan external ID, with support for user-generated or system-generated transfer external IDs,
So that I can manage sale and buyback externalizations correctly across request creation, retrieval, and end-of-day processing.

Acceptance Criteria:
- An admin can create an asset externalization request for an ACTIVE loan using either the loan ID or the loan external ID.
- An asset externalization request can be created with either a user-generated transferExternalId or a system-generated transferExternalId.
- For a SALE request, the created externalization details must include the correct loan identifier, transferExternalId, ownerExternalId, settlementDate, purchasePriceRatio, transaction type, and initial status PENDING.
- For a SALE request, the effectiveFrom date must be the business date on which the request was created, and the effectiveTo date must default to 9999-12-31.
- Retrieving asset externalization details by loan ID, loan external ID, or transfer external ID must return the same single SALE record with the correct values.
- When a SALE request is created with a system-generated transferExternalId, the response and stored details must contain the generated transferExternalId.
- After running inline COB on a later business date, a SALE externalization must transition from a single PENDING record to two records: the original record ending on the settlement date and a new ACTIVE record starting on the COB business date.
- A BUYBACK request can be created for an existing SALE externalization using the same settlementDate.
- When a BUYBACK request is created before the SALE settlement date, the BUYBACK record must be stored with status BUYBACK, effectiveFrom equal to the business date of creation, and effectiveTo defaulting to 9999-12-31.
- After running inline COB on the SALE settlement date, both the SALE and BUYBACK records must be updated to CANCELLED with effectiveFrom and effectiveTo set to the settlement date.
- When a BUYBACK request is created on a business date before the SALE settlement date but with a settlementDate after the SALE becomes active, the system must preserve the correct lifecycle of SALE and BUYBACK records through COB processing."
199,Finance/Banking,Apache Fineract,"As a loan administrator,
I want loan interest accruals and re-aging to be recalculated correctly for interest-bearing loans,
So that repayment schedules, accrual activity, and loan transactions remain accurate after payments and re-aging events.

Acceptance Criteria:
- A fully customized declining-balance loan with daily interest calculation and advanced payment allocation can be created, approved, and disbursed on the business date.
- After disbursement and inline COB processing, the loan repayment schedule is generated with the expected 6 installment periods, principal and interest amounts, and total due amounts.
- Daily interest accruals are posted to the loan transactions tab from the day after disbursement through the end of the month, with the expected accrual amounts per day.
- When an autopay repayment is made on the first installment due date, the repayment is allocated correctly between principal and interest, and the installment is marked paid.
- After repayment, the repayment schedule reflects the updated paid amounts, outstanding amounts, and remaining total due.
- The loan transactions tab shows repayment and disbursement transactions without accruals, and separately shows the generated accrual transactions.
- When the business date advances and COB is run again, a loan re-aging transaction can be created with a new start date and installment frequency.
- After re-aging, the repayment schedule is recalculated to include the re-aged periods and updated installment dates, balances, principal due, interest, and total due amounts.
- Re-aging creates the expected re-age transaction in the loan transactions tab with the correct amount split between principal and interest.
- Existing accrual activity transactions are retained and shown in the loan transactions tab alongside the re-age transaction.
- New accrual transactions continue to be generated after re-aging for the subsequent days, with the expected daily accrual amounts."
200,Finance/Banking,Apache Fineract,"As a finance system administrator,
I want to execute batch API requests with support for idempotency, transactional behavior, reference-tree execution, and loan operations,
So that I can process multiple dependent banking actions reliably and ensure correct rollback, caching, and loan state updates.

Acceptance Criteria:
- A sample Batch API call can be executed successfully and all steps return 200 OK.
- Batch API requests using the same idempotency key on repeated repayment calls must reuse the cached response, return the same client/loan identifiers and idempotency key, and create only one repayment transaction.
- Batch API calls with `enclosingTransaction=true` must return 200 OK for all steps when every step succeeds.
- Batch API calls with `enclosingTransaction=true` must roll back all created data when one step fails, and the failing step must return error code 404.
- Batch API calls with `enclosingTransaction=false` must return 200 OK for all successful steps when every step succeeds.
- Batch API calls with `enclosingTransaction=false` must preserve successful steps before and after a failed step, while the failing step returns error code 404.
- Batch API calls with `enclosingTransaction=false` and duplicated steps must execute successfully, with the duplicated step served from cache on the repeated request.
- Batch API calls with `enclosingTransaction=false` and two reference trees must execute all steps successfully when all steps pass.
- Batch API calls with `enclosingTransaction=false` and two reference trees must keep the successful steps from the first tree and the successful steps from the second tree even if one step in the second tree fails, while the failing step returns error code 404.
- A Batch API call that depends on a datatable query response must return 400 for the update step when the query response is empty.
- A Batch API call can create a client, create and approve a loan, disburse it, and apply an interest pause in a single request, and the loan must have an active interest pause period from day 1 to day 2.
- The same loan creation, approval, disbursement, and interest pause flow must also work when steps are referenced by external IDs.
- A Batch API charge-off flow must support creating a client, creating and approving a loan, disbursing it, processing an autopay repayment, and then charging off the loan in a batch call.
- After the charge-off batch call, the repayment schedule must reflect the repayment, accrual, and charge-off correctly.
- After the charge-off batch call, the loan transactions tab must contain the disbursement, repayment, accrual, and charge-off transactions with the expected amounts and balances.
- After the charge-off batch call, the loan must be marked as charged off on the expected business date."
201,Social Network,Diaspora,"As a user,
I want to moderate posts using single post view (SPV) moderation buttons,
So that I can hide, block, report, or delete posts and users as appropriate to control my content and interactions.

Acceptance Criteria:
- When a user opens the show page of a contact's post and confirms the alert after clicking to hide the post, they should be redirected to the stream page.
- When a user opens the show page of a contact's post and confirms the alert after clicking to block the user, they should be redirected to the stream page.
- When a user opens the show page of a contact's post, clicks to report the post, fills in a reason, and submits the form, a flash message confirming the report was successfully created should be displayed.
- When a user opens the show page of their own post and confirms the alert after clicking to delete the post, they should be redirected to the stream page."
202,Social Network,Diaspora,"As a signed-in user,
I want to have media links I post automatically rendered as embedded players,
So that other users can play audio and video content directly without leaving the page.

Acceptance Criteria:
- A registered user must be able to sign in successfully before posting content.
- When a user posts a message containing a link to a video file (e.g., .ogv format) using the publisher, the system should display an HTML5 video player for that content.
- When a user posts a message containing a link to an audio file (e.g., .ogg format) using the publisher, the system should display an HTML5 audio player for that content."
203,Social Network,Diaspora,"As a user of the social network,
I want to follow other users and manage my contact aspects while safely viewing their profiles,
So that I can build meaningful connections and control how I interact with and see people I follow or who follow me.

Acceptance Criteria:
- When a user's profile name contains malicious script content, the system must sanitize/escape it before displaying it in flash messages or elsewhere, preventing script execution.
- When a user adds a contact to a newly created aspect, the contact count for both the new aspect and the original aspect used by the other user must be updated correctly, without duplicating the relationship.
- On a profile page of someone the user follows but who does not follow back, the aspect name they were added to should be visible, a mention option should be available, but no direct messaging option should be shown.
- On a profile page of someone who follows the user but whom the user does not yet follow, an ""Add contact"" option should be shown, and neither mention nor messaging options should be available.
- On a profile page of someone with a mutual follow relationship (added to multiple aspects), the system should indicate ""All aspects"" and display both mention and messaging options."
204,Social Network,Diaspora,"As a signed-in user,
I want to manage my account settings such as email, email notification preferences, preferred language, default post aspects, and profile data export,
So that I can control how my account behaves and how my personal information is used and shared.

Acceptance Criteria:
- When I update my email address on the edit user page and confirm it via the link sent in a confirmation email, my account should reflect the new activated email address.
- When I toggle specific email notification preferences (such as ""mentioned"" or ""mentioned in comment"") and confirm the change, the system should display a success message and persist the updated preference state.
- When I select a different preferred language and confirm the change, the interface should display the confirmation message in the newly selected language and retain that language as the selected option.
- When I change my default post aspects (e.g., selecting ""Family"" or ""Public"" instead of ""All aspects"") and save the change, the publisher on the stream page should reflect the newly selected default aspect the next time it is expanded.
- When I request to export my profile data, the system should notify me that the download is being prepared and send exactly one email containing the export information."
205,Social Network,Diaspora,"As a user,
I want the publisher to automatically detect links I post and render rich media previews (such as embedded video players or images) when the content supports oEmbed and comes from a secure source,
So that I can share and view rich media content directly within the stream without needing to open external links.

Acceptance Criteria:
- When a user posts a link to a video from a secure, supported oEmbed provider, the system should render an embedded video player within the post.
- When a user posts a link to a video from an unsecure source, the system should not render a video player and should instead display the raw link text within the stream element.
- When a user posts an unsecure link that is rich-typed (e.g., video-like content) but not from a secure oEmbed provider, the system should not render a video player and should display the raw link text instead.
- When a user posts a direct photo link, the system should render an image element within the stream element instead of plain text.
- When a user posts a link from a domain that does not support oEmbed, the system should display the link as plain text within the stream element without any embedded preview."
206,Social Network,Diaspora,"As a user,
I want to create a poll and attach it to my post when publishing a status update,
So that I can ask my followers a question and let them vote on the available options.

Acceptance Criteria:
- The poll creator panel is hidden by default and only becomes visible after the publisher is expanded and the user clicks on the poll creator toggle
- When the user fills in values for the first two answer options and loses focus, a third empty option field should automatically appear, and users should be able to remove the last added option (with the remove icon disappearing once only two options remain)
- Submitting the publisher form with a status message, a poll question, and at least two filled-in options should successfully post the update with the poll displayed within the stream element
- A signed-in user should be able to select an option and vote, after which the poll should display a progress bar, a percentage indicator, and a vote count summary (e.g., ""1 vote so far"")
- Clicking the toggle-result control should reveal the percentage breakdown of the poll results
- Attempting to submit a poll with fewer than two filled-in answer options should display a validation error on the empty answer input field"
207,Social Network,Diaspora,"As a user,
I want web+diaspora:// links to resolve directly to the corresponding post,
So that I can access shared content through external links without extra navigation.

Acceptance Criteria:
- A registered user with a public post can be referenced by an external web+diaspora:// link.
- Opening an external link pointing to a specific user's post navigates to that post's content.
- The resolved page correctly displays the text content of the linked post."
208,Social Network,Diaspora,"As a new visitor,
I want to register for an account by filling out a sign-up form,
So that I can create a valid account and start using the getting started experience.

Acceptance Criteria:
- Accessing the new user registration page displays a form for account creation.
- Submitting valid account details (username, email, and password) creates the account and redirects the user to the getting started page, displaying its content.
- Submitting an invalid username containing disallowed special characters prevents account creation and shows validation errors for the username, password, and email fields.
- Submitting a valid username with an improperly formatted email address prevents account creation and shows validation errors for the password and email fields.
- Submitting a valid email with a password that does not meet the required criteria or does not match the confirmation prevents account creation and shows validation errors for the password and password confirmation fields."
209,Social Network,Diaspora,"As a mobile website user,
I want to edit my profile information including personal details, birth date, tags, and profile photo,
So that I can keep my profile accurate and up to date from my mobile device.

Acceptance Criteria:
- The user can update profile fields such as gender, first name, last name, bio, and location, and after saving, the edit profile page should display a confirmation message and reflect all the updated values.
- The user can add multiple tags to their profile using an autocomplete/search selection mechanism, and all previously added tags should remain visible after adding new ones.
- The user can upload a profile photo by attaching a file, with appropriate alert/confirmation handling for invalid and valid file uploads, and the uploaded photo should be displayed and persist when revisiting the edit profile page."
210,Social Network,Diaspora,"As a registered user,
I want to close (delete) my own account from my profile settings,
So that I can permanently remove my access and data from the system when I no longer wish to use it.

Acceptance Criteria:
- When a signed-in user navigates to the edit user page and clicks the ""close account"" selector, a confirmation modal should be displayed containing the message ""Hey, please don't go!"".
- The user must enter their current password into the modal's password field and confirm the action (including a browser confirmation alert) before the account is closed.
- After successfully confirming, the user should be redirected to the new user session (sign-in) page.
- Once the account is closed, attempting to manually sign in with the same credentials should keep the user on the sign-in page and display a warning flash message indicating the sign-in attempt failed."
211,Social Network,Diaspora,"As a mobile website user,
I want to search for hashtags and follow or unfollow them, and manage my followed tags list,
So that I can control which tagged content appears in my home feed.

Acceptance Criteria:
- When searching for a specific hashtag, the search results should display a follow action button for that tag
- Clicking the follow action button on a tag should toggle its state, showing ""Stop following #tag"" when followed and ""Follow #tag"" when not followed
- Posts containing a followed tag should appear on the user's home page, and should disappear from the home page once the tag is unfollowed
- The manage tag followings page should list all tags the user currently follows
- Removing a tag from the manage tag followings page should require a confirmation prompt before deletion
- After removing all followed tags, the manage tag followings page should display a message indicating no tags are being followed, and related posts should no longer appear on the home page"
212,Social Network,Diaspora,"As a user,
I want to see a hovercard with profile information when I hover over a person's name or avatar in posts and reshares,
So that I can quickly view relevant details about that person without navigating away from the current page.

Acceptance Criteria:
- Hovering over a user's name/avatar in a stream displays a hovercard, and moving away from it hides the hovercard again.
- Hovercards are displayed for the original poster of a public post, but not for the person who merely reshared it.
- Hovercards work consistently on the main stream, tag streams, and for both logged-in and logged-out users.
- The hovercard displays the profile's hashtags/tags associated with that user.
- The hovercard shows the aspect (e.g., ""Besties"") the viewed user belongs to, if the viewing user has added them to an aspect.
- The hovercard indicates whether the profile owner is sharing with the current user, showing an appropriate status icon and tooltip message (e.g., ""is sharing with you"" vs ""is not sharing with you"")."
213,Social Network,Diaspora,"As a mobile website user,
I want to add or remove people from my aspects directly from their profile page,
So that I can organize my contacts into meaningful groups and easily manage those relationships.

Acceptance Criteria:
- On a user's profile page, the aspect dropdown within the author info section should display ""Add contact"" when the viewed person is not yet in any of my aspects.
- Selecting an aspect from the dropdown should add the person to that aspect and update the dropdown label to show the selected aspect's name.
- When the person belongs to more than one aspect, the dropdown label should display the total count (e.g., ""In 2 aspects"") instead of individual aspect names.
- Adding a person to an aspect should increase that aspect's contact count accordingly, and this should persist when revisiting the profile page.
- Selecting an aspect the person already belongs to should remove them from that aspect, updating the dropdown label and decreasing that aspect's contact count accordingly."
214,Social Network,Diaspora,"As a new visitor,
I want to register for a new account through the sign-up page,
So that I can create my own account and start using the application.

Acceptance Criteria:
- When a visitor fills in the new user registration form with valid information and submits it by pressing ""Create account"", they should be redirected to the getting started page and see its contents.
- When open registrations are closed, a visitor navigating to the new user registration page should see the message ""Open signups are closed at this time"" instead of being able to sign up.
- When registrations are closed, even if a visitor has already filled in the registration form before submitting, pressing ""Create account"" should still block the registration and display the message ""Open signups are closed at this time"", preventing account creation regardless of how the request is sent."
215,Social Network,Diaspora,"As a mobile user,
I want to send, view, and delete private conversation messages with my connections on the mobile website,
So that I can communicate privately with other users and manage my message history while on a mobile device.

Acceptance Criteria:
- A signed-in user must be able to send a new private message with a subject and text to one of their connections, and after sending, the message subject should appear in the conversation heading, the recipient should be shown as part of the active conversation, and the message text should be visible in the conversation stream.
- When the recipient signs in and replies to the conversation, their reply text should be visible within the conversation after selecting it.
- A user must be able to delete a message from the conversation by clicking the remove action and confirming the deletion prompt, after which the deleted message text should no longer be visible in the conversation."
216,Social Network,Diaspora,"As a user,
I want to manage my contacts by creating, editing, renaming, deleting, and organizing them into aspects,
So that I can easily categorize my contacts and control how I share content with different groups of people.

Acceptance Criteria:
- Users can create a new aspect from both the contacts page and the aspects (homepage) page by providing an aspect name, and the new aspect should immediately appear in the aspect navigation list.
- Users can delete an existing aspect from either the contacts page or the aspects page, with a confirmation prompt before deletion, and the deleted aspect should no longer appear in the aspect navigation list.
- Users can add or remove a contact from a specific aspect, and the contact count for that aspect should update accordingly.
- Users can rename an existing aspect, and the updated name should be reflected immediately on the page.
- Users can reorder aspects by dragging them into a new position, and the new order should persist after navigating away and returning to the contacts page."
217,Social Network,Diaspora,"As a mobile user,
I want to create posts from the mobile main page, including selecting which aspects to share with and attaching photos,
So that I can share updates and images with specific groups of my contacts directly from my mobile device.

Acceptance Criteria:
- A user can enter text into the mobile publisher, select one or more aspects from the aspect dropdown, and share the post so that it appears in the stream for the selected aspects only, remaining hidden from aspects that were not selected.
- A user can delete a posted item from the stream, and after confirming the deletion prompt, the content should no longer be visible.
- A user can upload a photo without any accompanying text; once the upload completes, the photo should appear in the stream after sharing, and it should also be visible to other connected users who view the stream.
- When attempting to attach an invalid file, the system should prompt an alert and not display any uploaded image in the photo drop zone; the user can then attach a valid photo, see the upload complete, and remove the uploaded photo before sharing, resulting in no image shown in the drop zone.
- When a user attaches multiple photos in sequence and removes one of them, the remaining attached photo should still be visible in the drop zone, and the text area should correctly indicate the presence of attachments alongside the text content."
218,Social Network,Diaspora,"As a mobile user,
I want to mark my content as not safe for work (NSFW) and control the visibility of NSFW content from others,
So that I can protect sensitive content and choose whether to view potentially objectionable material from people I follow.

Acceptance Criteria:
- A user must be able to mark their profile as NSFW or safe for work via the edit profile page, and the ""profile[nsfw]"" checkbox state should correctly reflect the chosen setting after submission.
- Posts from an NSFW user (including those containing text, polls, locations, or pictures) must be hidden by default in another user's mobile stream, with their content, poll text, location indicator, and pictures not visible until the user toggles NSFW visibility.
- When a viewing user toggles NSFW visibility, previously hidden NSFW posts (text, polls, locations, pictures) must become visible in the stream.
- Resharing an NSFW post (with a poll, location, or picture) must mark the reshare action as active, and the reshared content should remain hidden by default on the resharer’s home page, while still being counted correctly as an NSFW post."
219,Social Network,Diaspora,"As a registered user,
I want to be able to log in and log out of my account,
So that I can securely access and exit my personal stream page.

Acceptance Criteria:
- A user with valid credentials (username and password) can sign in manually and be redirected to the stream page.
- A signed-in user can click on their name in the header to reveal account options.
- A signed-in user can select the ""Log out"" option from the header menu and be redirected to the new user session (login) page."
220,Social Network,Diaspora,"As a registered user,
I want to edit and update my profile information including personal details, tags, privacy settings, and photo,
So that I can keep my profile accurate, up to date, and personalized.

Acceptance Criteria:
- The user can update profile fields (gender, first name, last name, bio, location, and date of birth) and see a success confirmation after saving, with all updated values correctly reflected in the form.
- The user can add multiple tags to their profile through a search/selection interface, and all added tags remain visible after subsequent updates.
- The user can toggle the ""public details"" switch on or off, and the updated state persists after saving.
- The user can upload a profile photo, receive an error message if an invalid file is uploaded, and successfully crop, preview, and confirm a valid image before it is saved and displayed on their profile page."
